-1.056885669902396657e-01,6.183472359273499159e-04,-2.083189248890570111e-01,-3.919605950639719061e-01,-6.173123866259237064e-02
-1.587317388516238104e-01,-4.367117493437285003e-02,-5.866837439225167095e-02,-3.368800245921436676e-01,1.367521042238245901e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.313066384779714157e-01,-2.917862214933799117e-02,-4.945914540180786079e-02,-2.826743823507292253e-01,8.002593683832518942e-03
-2.339720735363670992e-02,-6.437172191955800767e-03,-8.647773474210002087e-03,-4.965643195056565484e-02,2.015738857092618224e-04
-3.083075029783095000e-01,-1.299286806409629125e-01,-2.445815961039161102e-01,-5.877827282413011778e-01,1.874371910214669978e-02
-1.416787437039737640e-01,-3.836048686145650255e-02,-4.769959374298334692e-02,-3.246017457310285126e-01,-1.056139199776601721e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.837749529576961083e-02,-5.056120582584786721e-03,-6.792452361476951708e-03,-3.900298145771580183e-02,1.583275764659225135e-04
-1.408447913527448581e-01,-3.875001663977578614e-02,-5.205723196925012702e-02,-2.989181440199580320e-01,1.213419680638517639e-03
-2.539042240921915699e-03,-6.985556806172960390e-04,-9.384479869359453174e-04,-5.388667816219264682e-03,2.187460250050016187e-05
-2.531567221636543685e-02,-1.498956718739747895e-01,-9.411140868879508403e-02,5.549935264619747927e-02,-1.274512837179547428e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.153354997942989929e-02,-8.374467254583777692e-03,-9.384382795212224335e-03,-7.856194074860811671e-02,-5.462021146563431594e-03
-7.975889381686258883e-02,-2.194371856345755240e-02,-2.947945179340339186e-02,-1.692741370116476463e-01,6.871465428987815101e-04
-8.720391751328383789e-02,-4.060310640680878103e-01,2.222289858574304777e-01,-8.997866701962697888e-02,9.824566116411864725e-02
-7.128639017198289130e-02,-3.319173000535663998e-01,1.816650288783602241e-01,-7.355465840555806822e-02,8.031265950159779954e-02
-1.234900481864760757e-01,-5.749832931454751384e-01,3.146999464534991908e-01,-1.274193894364436530e-01,1.391263348853687964e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.129690424179042640e-02,-9.916073654985860242e-02,5.427266992718472738e-02,-2.197455240504575177e-02,2.399351425542203819e-02
-1.095352706599134474e-01,-5.100083088842402024e-01,2.791378278465955209e-01,-1.130205835547666154e-01,1.234046060503485309e-01
-5.742363387707165590e-01,1.556827241358971735e-02,6.044570945197810796e-02,-6.823181749714770650e-01,2.511262103543162039e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.812195112311253298e-02,-4.701649073850278637e-01,2.569896965663003296e-01,-1.007999978728489482e-01,1.125034343073927912e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.791998255879634239e-02,-2.231207274089307968e-01,1.221184716239940710e-01,-4.944475291018266688e-02,5.398760174673133960e-02
-1.356014388022631634e-01,-4.828034543536543488e-01,4.084804748986076151e-01,-4.914927022062332007e-01,2.942625587657428099e-01
-1.737875369647157858e-02,-8.091739519019516824e-02,4.428772146440138752e-02,-1.793172986560753746e-02,1.957924822423411440e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.227959357801776397e-01,-5.732970871036680016e-01,3.137197619077147781e-01,-1.266257420702655567e-01,1.385647567714032857e-01
-1.612045188832700593e-01,-7.505860310093024346e-01,4.108108645647365886e-01,-1.663339003600082522e-01,1.816162047756392783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.135786556056664065e-01,-6.725062936131832592e-01,-4.222304343598980991e-01,2.489976093332785523e-01,-5.718096417184509450e-02
-7.246381019063356799e-02,-2.781892895204352012e-01,2.344383542061381775e-01,-2.761528656114302649e-01,1.669911589010199537e-01
1.463021760515135494e-01,-4.404834889661136677e-01,-4.680058067258879295e-01,-2.967470930575861199e-01,-1.288905776475275100e-01
-5.696175591089754076e-02,-2.186767486418655371e-01,1.842853732547542478e-01,-2.170759732847500623e-01,1.312670367121725745e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.281650513030232856e-02,-4.920269092881164597e-02,4.146456502243069109e-02,-4.884251338075597942e-02,2.953533686870210562e-02
-2.093990739790328823e-03,-8.038851319467840706e-03,6.774578116550536433e-03,-7.980004664889151292e-03,4.825552775180860787e-03
-1.409281412412087819e-01,-5.472409763424580520e-01,4.654787684781188095e-01,-5.397222793654410378e-01,3.213503777164715691e-01
-1.086612315882510421e-01,-4.171515510215089706e-01,3.515459680155532118e-01,-4.140978842407238014e-01,2.504072714752111906e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.884230469457144008e-02,-2.258961941645684646e-01,1.903694138356875065e-01,-2.242425704339675030e-01,1.356007174823316008e-01
-2.053632646485905287e-03,-7.883916197049888053e-03,6.644009699732595850e-03,-7.826203711181214939e-03,4.732548491329219981e-03
-2.437972629577762895e-02,-9.359401222600480241e-02,7.887444634421092449e-02,-9.290887770998761119e-02,5.618251009864513867e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.725198449130464051e-02,-3.349612380446074789e-01,2.822817568045147274e-01,-3.325092274912182511e-01,2.010701613437942958e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.170113214660101597e-02,-4.206301471453900015e-02,-7.613052981254690710e-02,-6.155873702973400918e-02,-3.480371978334561266e-03
-5.891912532731504587e-02,1.597371903404261979e-03,6.201990522445122861e-03,-7.000878793270028100e-02,2.576663241569514262e-02
-1.056266587843298355e-01,-5.076316597711492268e-02,-1.018928052534863321e-01,-1.921554152418139538e-01,8.650573190231353182e-03
-8.775054755095787473e-02,-2.330419783109301604e-02,-2.611455827982706382e-02,-2.186196391415904383e-01,-1.519953657797830718e-02
-4.400975125694710499e-01,2.556447341423837352e-02,7.156604589335363586e-02,-5.153438277515816068e-01,1.979730727779228094e-01
-2.866663653942783663e-01,7.771887229961142902e-03,3.017529658497603018e-02,-3.406222456771925144e-01,1.253655213315489070e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.631657579265957558e-02,-4.591456744015657426e-02,-7.981544809779643479e-02,-8.106694534892121273e-02,-5.416954497969945961e-04
-9.836718426718731034e-02,-1.331583625287997841e-01,-2.373761239939080059e-01,-1.893419567880795795e-01,-1.131056418807426835e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.892149523399515698e-02,1.055210894253442132e-03,4.096984522761095392e-03,-4.624723620255655893e-02,1.702122791525297746e-02
-5.420877036391219539e-01,-8.290612313990494350e-03,8.971141458007449165e-02,-6.735808710662094523e-01,2.487293773178038681e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.285998484471784387e-02,-2.466112768307144459e-02,-2.763512654645276789e-02,-2.313491703930019849e-01,-1.608455759729778695e-02
-5.786043931605641677e-02,-2.957018960427311161e-01,-1.686332746349208100e-01,5.226022817935929710e-02,6.406421495146073786e-02
-8.047426173433365471e-02,-1.957531852812179063e-01,-1.855949899421506510e-01,-4.809925813638269571e-02,-1.251018937089022100e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.084516546612912913e-02,-1.826361457872103800e-01,-1.146673866072497328e-01,6.762161798446557348e-02,-1.552894152504274983e-02
-3.520945246889799901e-02,-2.084773609419869334e-01,-1.308916920194229394e-01,7.718941066821290165e-02,-1.772613374756211446e-02
-4.594013106383586925e-02,-2.652614414604423931e-01,-1.692821798333364047e-01,9.385819322968395884e-02,-2.286604401849891971e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.653314097643815317e-02,-2.755256258437602801e-01,-1.729876817245196152e-01,1.020142455121952341e-01,-2.342702379058956078e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.024852588597849223e-02,-2.383140284821549382e-01,-1.496245265147728709e-01,8.823653239559242634e-02,-2.026304594277040030e-02
-1.758722253480328804e-02,-1.041350399752463129e-01,-6.538077573163052214e-02,3.855633210858241955e-02,-8.854254668556590935e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.750296216817047461e-04,-5.181104887541481893e-03,-3.252936348561698710e-03,1.918320680348654852e-03,-4.405320452145627692e-04
-7.472121329300315806e-02,-4.424289576064561191e-01,-2.777772828562103391e-01,1.638107387098844681e-01,-3.761825668211947471e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.482399915542494895e-02,-1.961947183054362498e-01,-1.752112036066763301e-01,-1.377392534185710449e-01,-4.182968164263086569e-02
7.117525554072995364e-02,-2.547097881630761562e-01,-2.274679407270137066e-01,-1.788199823267738464e-01,-5.430538315275434957e-02
1.440669929292757133e-02,-5.155622269499035570e-02,-4.604215602654582878e-02,-3.619524360505067123e-02,-1.099204097161605997e-02
9.578092058744407111e-02,-3.427643189694137282e-01,-3.061048197360654033e-01,-2.406390029311192280e-01,-7.307904343593370211e-02
2.901399029316255665e-02,-1.038302885629680261e-01,-9.272538010745250137e-02,-7.289445175906011931e-02,-2.213712964836274735e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.261788864051920089e-01,-6.064037078435480926e-02,-1.217185211343005530e-01,-2.295439105145333503e-01,1.033375195686804526e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127600405752479315e-02,-4.035262793225331129e-02,-3.603681368065952267e-02,-2.832971699173380403e-02,-8.603379308213105620e-03
1.526608538861439490e-01,-5.617681927778919171e-01,-5.234742740048485832e-01,-4.361924175316747587e-01,-1.346141072030696828e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.211763114604062552e-02,-2.580822002320622421e-01,-2.304796649098473926e-01,-1.811875971362549298e-01,-5.502439803975980870e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.550539962190408683e-01,-7.451747348700395179e-02,-1.495729091722947657e-01,-2.820733456049884236e-01,1.269855506335164363e-02
-3.154446733229523958e-02,8.226586151359565864e-04,-6.581310323307203169e-02,-1.205895503508466055e-01,-1.977072670036378321e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.292285002481549372e-01,-4.090810814065479369e-03,2.438951693366791379e-02,-1.632851975206059403e-01,6.036742698085265091e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.211347206073030758e-02,1.880671131111133444e-03,-1.504546369806387673e-01,-2.756784915223058352e-01,-4.519764852923507936e-02
-2.720486089462518728e-02,7.094845810132200921e-04,-5.675912354577253294e-02,-1.039999156771773819e-01,-1.705084647659868557e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.400952442977794560e-02,-6.144501955974718960e-02,-2.142148992622198156e-01,-3.338432261997059669e-01,-6.715444260440969759e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.076537607321562284e-02,2.367100315757742022e-03,-1.893692165592354149e-01,-3.469817947088521537e-01,-5.688786642981528280e-02
-9.857655914761062621e-02,2.570810747221466321e-03,-2.056661535983741185e-01,-3.768427222917082320e-01,-6.178358282101466953e-02
-1.221422985008709106e-01,3.185389471813212907e-03,-2.548327608668361499e-01,-4.669308471713918274e-01,-7.655358313001706105e-02
-3.571033269949229570e-03,-9.483709003181417909e-04,-1.062739311035473463e-03,-8.896787844948234394e-03,-6.185494258739617770e-04
-6.859837123981712970e-02,1.788999652149904493e-03,-1.431208725279238259e-01,-2.622408124844405330e-01,-4.299453325952981575e-02
7.569524230226255812e-04,2.373212306773396230e-01,6.878547816479069210e-02,-2.118578039575716720e-01,1.800632353458249957e-01
1.875908341089297868e-02,-8.352342573339641141e-02,-9.770434676329926849e-02,-1.029815359606362779e-01,-3.355280320796048127e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.652499609251963986e-02,-1.181005752085801108e-01,-1.381521345874398565e-01,-1.456139822573302711e-01,-4.744304156499651315e-02
1.964323540181821606e-02,-8.746004681095913280e-02,-1.023093421578321616e-01,-1.078352555189844297e-01,-3.513421191048881481e-02
2.985202340336023941e-02,-1.329139172265923208e-01,-1.554805414690137999e-01,-1.638783278625316753e-01,-5.339381699378549506e-02
5.257828481708105850e-02,-2.341009083929323220e-01,-2.738474401688831272e-01,-2.886384377125098544e-01,-9.404237962155531649e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.583077073496296838e-02,-1.150095883610854353e-01,-1.345363483797189785e-01,-1.418029008703529936e-01,-4.620133874328247181e-02
1.862859850130359901e-03,1.176965380736154018e-02,4.571603847281478956e-03,-6.665488921685117779e-03,8.189990584566993193e-03
-1.822450404218811382e-01,-8.758523029997074272e-02,-1.758027625396716420e-01,-3.315391381405978222e-01,1.492543718480317250e-02
1.970127363629173636e-02,-8.771845773971122251e-02,-1.026116270649528456e-01,-1.081538673828805336e-01,-3.523802004530935533e-02
3.332639026225186173e-03,-1.483832776400494449e-02,-1.735763480139617537e-02,-1.829515217805045835e-02,-5.960812634649929193e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.419804728137994437e-02,-1.967885231281538416e-01,-2.302000179461368978e-01,-2.426335389528855857e-01,-7.905334978931582990e-02
-2.919548237272688584e-02,-3.873836426292259077e-02,-7.011319125417687925e-02,-5.669314942847011873e-02,-3.205284223733756432e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.453834737866880888e-01,-7.783142158305861313e-02,-1.537618371838279652e-01,-2.656346692370261664e-01,1.010324071473938518e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.530989364540508546e-02,-4.685134174726086204e-02,-8.479700025910889838e-02,-6.856639843061325401e-02,-3.876567052341624992e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.182928807203511679e-01,-1.007576468031831304e-02,6.007196237120907001e-02,-4.021753390159552577e-01,1.486864135892142502e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.002548792638800201e-01,-1.330243488522558915e-01,-2.407629178464674724e-01,-1.946796007162361619e-01,-1.100668174460558632e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.857732569598069872e-01,-3.162211241552361773e-01,-5.590211428335557509e-01,-5.189824409495035207e-01,-1.296844783228077655e-02
-5.079090065298656753e-02,-1.933601976230567288e-01,-8.102282270695418398e-02,-6.030284528002934075e-02,1.877553552322888120e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.820330931124066465e-01,-1.759649693960499417e-01,-3.138942226841613392e-01,-3.195061838595584236e-01,-8.040023270469154326e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.843675085749932052e-01,-7.018843421756701950e-01,-2.941073256852390072e-01,-2.188952194453467892e-01,6.815391462004810608e-01
-1.055793613979826018e-02,-2.988204431595069613e-02,-1.419698259119604039e-02,-1.586902170658175890e-02,3.220966508714459553e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.253123879691081998e-03,-5.686227394737907587e-03,5.397893700311184005e-03,-5.149897121432100121e-03,2.406821075717630043e-03
-6.061365654274060433e-02,-2.307552820895141799e-01,-9.669231071991057913e-02,-7.196517300070355561e-02,2.240664857247618436e-01
-1.544983902876675419e-01,-1.531574093908510958e-01,-2.662407149095150638e-01,-2.704153393811898343e-01,-1.806935715507997434e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.027841939323619197e-01,-1.018920704590924320e-01,-1.771237695292327829e-01,-1.799010503183236520e-01,-1.202112401690893844e-03
-5.045220375523174622e-03,-1.370372960908184876e-02,-1.516172026547018582e-02,-5.355518373183284705e-03,-1.911640327593427035e-03
-3.985866264076654009e-01,-2.382536322410830909e-01,-4.538573129882461088e-01,-7.188055335822045588e-01,2.408596030360414531e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.080320898585275718e-03,-2.062264590172892178e-03,-3.584931352678044289e-03,-3.641142673171420506e-03,-2.433039026731837975e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.152950253630803390e-01,-1.142943131471020057e-01,-1.986831702325342897e-01,-2.017985000003519880e-01,-1.348432813837412061e-03
-1.308658405725458308e-03,-1.297299802446365020e-03,-2.255157149948013463e-03,-2.290517760472384010e-03,-1.530541262146624756e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.644601917235069044e-02,-1.200025641013683086e-01,1.139175484581235048e-01,-1.086838102890524682e-01,5.079373024839112932e-02
-6.368408494613365944e-02,-2.889755708101188203e-01,2.743223766716186285e-01,-2.617191253477515467e-01,1.223152796943999809e-01
-2.130753402643363603e-01,-6.745036152940063652e-03,4.021407514243964532e-02,-2.692289158739905597e-01,9.953539675944134135e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.912542527498599765e-02,-1.775371682201449530e-01,1.685347235310097613e-01,-1.607916968656989964e-01,7.514651956953022349e-02
-1.691771769946271223e-02,-7.676654431231635933e-02,7.287391396298732726e-02,-6.952585222710919166e-02,3.249313190180826150e-02
-6.706440796080140321e-02,3.650588622310075443e-02,-3.212290240736922348e-02,-1.739693138078955426e-01,5.493473538301504866e-02
-1.187848536216869026e-02,6.465942939324147674e-03,-5.689626400032250959e-03,-3.081354194226937349e-02,9.730070986433813490e-03
-4.177359532350316887e-03,2.273906777647242625e-03,-2.000896103587689913e-03,-1.083633470374665946e-02,3.421817137989356661e-03
-6.701735162302033255e-02,3.648027154364043290e-02,-3.210036308745048417e-02,-1.738472466929681659e-01,5.489618993778262734e-02
-2.373036037950598462e-02,1.291740078513430381e-02,-1.136650682144429297e-02,-6.155805496784103048e-02,1.943834453520712838e-02
-2.345713416906647711e-02,1.276867264073163789e-02,-1.123563533297586986e-02,-6.084928890563592874e-02,1.921453566211648450e-02
-3.574090715931849127e-02,1.945523012789594081e-02,-1.711938877177127810e-02,-9.271417257590053307e-02,2.927659151622825223e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.224348764269949617e-03,3.388166312213595436e-03,-2.981374979421849789e-03,-1.614635417424366282e-02,5.098575573747305030e-03
